kind,layer,category,name,lat,lon,coord_quality,address,ward,machiaza,dist_ueno_m,source,congestion_m,congestion_near
飲食店,食べる,飲食店営業（一般・日本料理）,中坂下　ちそう,35.705761,139.77002,point,上野一丁目６番４号,台東区,上野,1166,台東区 食品衛生営業施設一覧,486,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,なかね,35.70575,139.770401,point,上野一丁目６番７号,台東区,上野,1156,台東区 食品衛生営業施設一覧,459,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,もん,35.706421,139.771149,point,上野一丁目１１番６号,台東区,上野,1065,台東区 食品衛生営業施設一覧,360,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,きくち,35.706173,139.770706,point,上野一丁目１２番２号,台東区,上野,1103,台東区 食品衛生営業施設一覧,409,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,お江戸　上野広小路亭,35.707867,139.772858,point,上野一丁目２０番１０号,台東区,上野,873,台東区 食品衛生営業施設一覧,147,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,梅の花　上野広小路店,35.707733,139.772827,point,上野一丁目２０番１１号,台東区,上野,888,台東区 食品衛生営業施設一覧,155,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,玄品　上野,35.708485,139.772705,point,上野二丁目１番６号,台東区,上野,808,台東区 食品衛生営業施設一覧,154,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,味噌坐　玉響,35.708725,139.771561,point,上野二丁目４番４号,台東区,上野,809,台東区 食品衛生営業施設一覧,261,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,下谷屋久水,35.709,139.772278,point,上野二丁目９番１号,台東区,上野,761,台東区 食品衛生営業施設一覧,207,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,大戸屋　ごはん処　上野公園店,35.70956,139.773148,point,上野二丁目１２番１号,台東区,上野,683,台東区 食品衛生営業施設一覧,180,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,割烹　樹々,35.70956,139.771805,point,上野二丁目１２番１６号,台東区,上野,714,台東区 食品衛生営業施設一覧,273,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,上野池之端　伊豆榮本店,35.709732,139.772751,point,上野二丁目１２番２２号,台東区,上野,671,台東区 食品衛生営業施設一覧,218,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,かめや　一睡亭,35.709949,139.77298,point,上野二丁目１３番２号,台東区,上野,643,台東区 食品衛生営業施設一覧,224,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,みやけじま,35.704906,139.773987,point,上野三丁目９番６号,台東区,上野,1190,台東区 食品衛生営業施設一覧,379,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,小粋な　大松　御徒町店,35.705456,139.772781,point,上野三丁目１４番４号,台東区,上野,1139,台東区 食品衛生営業施設一覧,348,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,小豆,35.705624,139.772705,point,上野三丁目１５番７号,台東区,上野,1121,台東区 食品衛生営業施設一覧,335,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,池田屋,35.706024,139.773712,point,上野三丁目１９番７号,台東区,上野,1067,台東区 食品衛生営業施設一覧,261,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,まつうら,35.706436,139.773392,point,上野三丁目２３番１１号,台東区,上野,1024,台東区 食品衛生営業施設一覧,226,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,牛たん炭焼　利久　上野パルコヤ店,35.70697,139.772964,point,上野三丁目２４番６号,台東区,上野,970,台東区 食品衛生営業施設一覧,197,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,天ぷら　新宿つな八,35.70697,139.772964,point,上野三丁目２４番６号,台東区,上野,970,台東区 食品衛生営業施設一覧,197,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,ねぎし御徒町店,35.707405,139.77446,point,上野三丁目２７番１２号,台東区,上野,911,台東区 食品衛生営業施設一覧,100,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,しゃぶ輝御徒町店,35.707405,139.77446,point,上野三丁目２７番１２号,台東区,上野,911,台東区 食品衛生営業施設一覧,100,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,喜くばり,35.708111,139.773788,point,上野四丁目３番１０号,台東区,上野,835,台東区 食品衛生営業施設一覧,59,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,居酒屋　ごくごく,35.709915,139.773972,point,上野四丁目９番３号,台東区,上野,634,台東区 食品衛生営業施設一覧,184,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,ＮＥＯ酒場　てふてふ　上野店,35.710175,139.773865,point,上野四丁目９番６号,台東区,上野,606,台東区 食品衛生営業施設一覧,214,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,かに道楽　上野店,35.710175,139.773865,point,上野四丁目９番６号,台東区,上野,606,台東区 食品衛生営業施設一覧,214,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,牛かつもと村　上野店,35.710522,139.774475,point,上野四丁目１０番１７号,台東区,上野,565,台東区 食品衛生営業施設一覧,247,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,和食　ありえ,35.703621,139.775375,point,上野五丁目５番６号,台東区,上野,1334,台東区 食品衛生営業施設一覧,528,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,どんべ,35.703739,139.774719,point,上野五丁目８番１号,台東区,上野,1319,台東区 食品衛生営業施設一覧,508,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,戸隠製粉,35.706333,139.774826,point,上野五丁目２０番１５号,台東区,上野,1031,台東区 食品衛生営業施設一覧,222,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,阿?,35.707134,139.775024,point,上野五丁目２６番５号,台東区,上野,943,台東区 食品衛生営業施設一覧,141,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,とらふぐ亭　上野駅前店,35.710056,139.776154,point,上野六丁目７番１３号,台東区,上野,634,台東区 食品衛生営業施設一覧,251,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,酒と肴　炭猿,35.70929,139.775497,point,上野六丁目８番５号,台東区,上野,707,台東区 食品衛生営業施設一覧,148,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,壱番亭　和牛と牛タン,35.709553,139.775513,point,上野六丁目８番７号,台東区,上野,679,台東区 食品衛生営業施設一覧,172,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,名代宇奈とと　上野店,35.711128,139.774872,point,上野六丁目１１番１５号,台東区,上野,498,台東区 食品衛生営業施設一覧,317,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,ねぎし　上野駅前Ｂ１店,35.71138,139.775543,point,上野六丁目１４番７号,台東区,上野,479,台東区 食品衛生営業施設一覧,358,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,天ぷら宮　駅前店,35.71138,139.775543,point,上野六丁目１４番７号,台東区,上野,479,台東区 食品衛生営業施設一覧,358,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,本場讃岐うどん　めりけんや　上野店,35.713696,139.776917,point,上野七丁目１番１号,台東区,上野,304,台東区 食品衛生営業施設一覧,369,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,和の食　Ｈａｋｏ,35.713093,139.777985,point,上野七丁目２番１６号,台東区,上野,420,台東区 食品衛生営業施設一覧,486,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,しゃぶ菜　上野の森さくらテラス,35.712082,139.774704,point,上野公園１番５４号,台東区,上野公園,392,台東区 食品衛生営業施設一覧,385,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,おぼん　ｄｅ　ごはん,35.712082,139.774704,point,上野公園１番５４号,台東区,上野公園,392,台東区 食品衛生営業施設一覧,385,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,牛かつもと村　上野の森さくらテラス,35.712082,139.774704,point,上野公園１番５４号,台東区,上野公園,392,台東区 食品衛生営業施設一覧,385,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,神戸牛ダイア　上野１号店,35.711739,139.77449,point,上野公園１番５７号,台東区,上野公園,429,台東区 食品衛生営業施設一覧,382,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,伊豆栄梅川亭,35.714901,139.771545,point,上野公園４番３４号,台東区,上野公園,278,台東区 食品衛生営業施設一覧,176,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,韻松亭,35.713768,139.772827,point,上野公園４番５９号,台東区,上野公園,254,台東区 食品衛生営業施設一覧,187,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,Ａｓａｒｉ１１１,35.709267,139.794159,point,雷門一丁目１番１号,台東区,雷門,1910,台東区 食品衛生営業施設一覧,286,雷門
飲食店,食べる,飲食店営業（一般・日本料理）,若鹿,35.710815,139.794495,point,雷門一丁目１３番１３号,台東区,雷門,1882,台東区 食品衛生営業施設一覧,199,雷門
飲食店,食べる,飲食店営業（一般・日本料理）,茶寮一松,35.710766,139.793304,point,雷門一丁目１５番１号,台東区,雷門,1781,台東区 食品衛生営業施設一覧,307,雷門
飲食店,食べる,飲食店営業（一般・日本料理）,かにかとう,35.70945,139.797241,point,雷門二丁目１番８号,台東区,雷門,2164,台東区 食品衛生営業施設一覧,158,雷門
飲食店,食べる,飲食店営業（一般・日本料理）,蟹茶屋加藤,35.70945,139.797241,point,雷門二丁目１番８号,台東区,雷門,2164,台東区 食品衛生営業施設一覧,158,雷門
飲食店,食べる,飲食店営業（一般・日本料理）,浅草むぎとろ,35.709126,139.796646,point,雷門二丁目２番４号,台東区,雷門,2125,台東区 食品衛生営業施設一覧,186,雷門
飲食店,食べる,飲食店営業（一般・日本料理）,酒菜旬菜　おこぼれ,35.709705,139.794495,point,雷門二丁目８番３号,台東区,雷門,1921,台東区 食品衛生営業施設一覧,233,雷門
飲食店,食べる,飲食店営業（一般・日本料理）,おかみさんの大皿料理　えん,35.709919,139.794876,point,雷門二丁目８番８号,台東区,雷門,1945,台東区 食品衛生営業施設一覧,192,雷門
飲食店,食べる,飲食店営業（一般・日本料理）,十駒,35.709919,139.794876,point,雷門二丁目８番８号,台東区,雷門,1945,台東区 食品衛生営業施設一覧,192,雷門
飲食店,食べる,飲食店営業（一般・日本料理）,浅草　牛かつ,35.710827,139.795898,point,雷門二丁目１７番１０号,台東区,雷門,2003,台東区 食品衛生営業施設一覧,72,雷門
飲食店,食べる,飲食店営業（一般・日本料理）,浅草牛かつ　分店,35.710255,139.796799,point,雷門二丁目１８番１６号,台東区,雷門,2099,台東区 食品衛生営業施設一覧,61,雷門
飲食店,食べる,飲食店営業（一般・日本料理）,上野厨房,35.717381,139.783035,point,北上野一丁目１０番１４号,台東区,北上野,796,台東区 食品衛生営業施設一覧,898,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,中華　由,35.717209,139.7845,point,北上野二丁目１４番３号,台東区,北上野,920,台東区 食品衛生営業施設一覧,1023,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,ｂｒｏｃｈｅｔｔｅ　Ｎａｍｉｏｋａ,35.718967,139.785019,point,北上野二丁目２８番９号,台東区,北上野,1021,台東区 食品衛生営業施設一覧,1122,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,結わえる,35.703743,139.793304,point,蔵前二丁目１４番１４号,台東区,蔵前,2150,台東区 食品衛生営業施設一覧,842,雷門
飲食店,食べる,飲食店営業（一般・日本料理）,すき焼き　一葉,35.704079,139.790756,point,蔵前三丁目７番８号,台東区,蔵前,1948,台東区 食品衛生営業施設一覧,920,雷門
飲食店,食べる,飲食店営業（一般・日本料理）,東京リバーサイド蒸溜所,35.704697,139.790588,point,蔵前三丁目９番３号,台東区,蔵前,1892,台東区 食品衛生営業施設一覧,875,雷門
飲食店,食べる,飲食店営業（一般・日本料理）,高ひろ,35.705124,139.790695,point,蔵前三丁目１６番３号,台東区,蔵前,1869,台東区 食品衛生営業施設一覧,832,雷門
飲食店,食べる,飲食店営業（一般・日本料理）,鰻　ふぐ　懐石　今井,35.704739,139.789246,point,蔵前四丁目２３番１号,台東区,蔵前,1798,台東区 食品衛生営業施設一覧,952,雷門
飲食店,食べる,飲食店営業（一般・日本料理）,居酒屋　蝶,35.705013,139.782166,point,小島一丁目７番９号,台東区,小島,1366,台東区 食品衛生営業施設一覧,791,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,相撲茶屋　清國,35.707455,139.788559,point,寿一丁目１２番２号,台東区,寿,1559,台東区 食品衛生営業施設一覧,824,雷門
飲食店,食べる,飲食店営業（一般・日本料理）,梓夢羅,35.708431,139.792465,point,寿四丁目５番４号,台東区,寿,1807,台東区 食品衛生営業施設一覧,464,雷門
飲食店,食べる,飲食店営業（一般・日本料理）,駒形どぜう,35.707573,139.795135,point,駒形一丁目７番１２号,台東区,駒形,2066,台東区 食品衛生営業施設一覧,386,雷門
飲食店,食べる,飲食店営業（一般・日本料理）,天ぷら・割烹　つかごし,35.708244,139.795563,point,駒形一丁目１２番１６号,台東区,駒形,2070,台東区 食品衛生営業施設一覧,302,雷門
飲食店,食べる,飲食店営業（一般・日本料理）,鴨とＳＡＫＥ,35.705688,139.794739,point,駒形二丁目１番８号,台東区,駒形,2134,台東区 食品衛生営業施設一覧,595,雷門
飲食店,食べる,飲食店営業（一般・日本料理）,日本料理　花坊,35.707985,139.796097,point,駒形二丁目１番２７号,台東区,駒形,2126,台東区 食品衛生営業施設一覧,318,雷門
飲食店,食べる,飲食店営業（一般・日本料理）,蔵前　えいしち酒場,35.705006,139.79422,point,駒形二丁目２番１０号,台東区,駒形,2135,台東区 食品衛生営業施設一覧,682,雷門
飲食店,食べる,飲食店営業（一般・日本料理）,ディンハウ,35.721554,139.790619,point,千束二丁目２５番４号,台東区,千束,1599,台東区 食品衛生営業施設一覧,940,浅草寺
飲食店,食べる,飲食店営業（一般・日本料理）,又一　翁,35.720825,139.793762,point,千束三丁目４番４号,台東区,千束,1833,台東区 食品衛生営業施設一覧,730,浅草寺
飲食店,食べる,飲食店営業（一般・日本料理）,ちゃんこ　さわ田,35.721519,139.791718,point,千束三丁目１６番９号,台東区,千束,1688,台東区 食品衛生営業施設一覧,882,浅草寺
飲食店,食べる,飲食店営業（一般・日本料理）,桜なべ中江別館金村,35.723755,139.795425,point,千束四丁目１６番７号,台東区,千束,2095,台東区 食品衛生営業施設一覧,1012,浅草寺
飲食店,食べる,飲食店営業（一般・日本料理）,季節料理　大黒屋,35.723518,139.794754,point,千束四丁目３０番１号,台東区,千束,2029,台東区 食品衛生営業施設一覧,995,浅草寺
飲食店,食べる,飲食店営業（一般・日本料理）,吉原　もん,35.724529,139.797058,point,千束四丁目３６番１号,台東区,千束,2266,台東区 食品衛生営業施設一覧,1091,浅草寺
飲食店,食べる,飲食店営業（一般・日本料理）,きよ里,35.700787,139.77623,point,台東一丁目８番４号,台東区,台東,1655,台東区 食品衛生営業施設一覧,852,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,みやび亭,35.704556,139.777374,point,台東三丁目１１番５号,台東区,台東,1255,台東区 食品衛生営業施設一覧,495,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,おかちまちレスト,35.704735,139.776566,point,台東三丁目１４番６号,台東区,台東,1222,台東区 食品衛生営業施設一覧,442,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,シルバースプーン　御徒町店,35.704887,139.776245,point,台東三丁目１６番４号,台東区,台東,1202,台東区 食品衛生営業施設一覧,414,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,ゴーストレストラン　御徒町店,35.704887,139.776245,point,台東三丁目１６番４号,台東区,台東,1202,台東区 食品衛生営業施設一覧,414,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,ゴーストレストラン御徒町,35.704887,139.776245,point,台東三丁目１６番４号,台東区,台東,1202,台東区 食品衛生営業施設一覧,414,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,やひこ,35.706596,139.776535,point,台東四丁目１１番１号,台東区,台東,1018,台東区 食品衛生営業施設一覧,270,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,嬉八,35.706585,139.778061,point,台東四丁目１８番８号,台東区,台東,1053,台東区 食品衛生営業施設一覧,382,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,Ｔｈｅ　架　－Ｋａｋｅｒｕ－　蔵前,35.702808,139.78746,point,鳥越二丁目１３番１５号,台東区,鳥越,1842,台東区 食品衛生営業施設一覧,1219,雷門
飲食店,食べる,飲食店営業（一般・日本料理）,てる美,35.710377,139.789017,point,西浅草一丁目４番１８号,台東区,西浅草,1434,台東区 食品衛生営業施設一覧,695,雷門
飲食店,食べる,飲食店営業（一般・日本料理）,酒肴みずの,35.71188,139.790985,point,西浅草二丁目２番１号,台東区,西浅草,1545,台東区 食品衛生営業施設一覧,507,仲見世通り
飲食店,食べる,飲食店営業（一般・日本料理）,小料理屋　さと,35.712429,139.790375,point,西浅草二丁目１０番３号,台東区,西浅草,1476,台東区 食品衛生営業施設一覧,565,仲見世通り
飲食店,食べる,飲食店営業（一般・日本料理）,旬菜と酒　余花,35.712559,139.790405,point,西浅草二丁目１０番４号,台東区,西浅草,1475,台東区 食品衛生営業施設一覧,564,仲見世通り
飲食店,食べる,飲食店営業（一般・日本料理）,旬花,35.712791,139.790726,point,西浅草二丁目１０番７号,台東区,西浅草,1498,台東区 食品衛生営業施設一覧,540,仲見世通り
飲食店,食べる,飲食店営業（一般・日本料理）,とらふぐ亭　浅草店,35.713104,139.792099,point,西浅草二丁目１４番１５号,台東区,西浅草,1613,台東区 食品衛生営業施設一覧,428,仲見世通り
飲食店,食べる,飲食店営業（一般・日本料理）,和創彩　ゆゆ,35.713245,139.790497,point,西浅草二丁目１６番５号,台東区,西浅草,1468,台東区 食品衛生営業施設一覧,571,仲見世通り
飲食店,食べる,飲食店営業（一般・日本料理）,うなぎさんしょ,35.71368,139.790558,point,西浅草二丁目２５番６号,台東区,西浅草,1465,台東区 食品衛生営業施設一覧,571,浅草寺
飲食店,食べる,飲食店営業（一般・日本料理）,西浅草　駿,35.713974,139.791199,point,西浅草二丁目２５番１２号,台東区,西浅草,1518,台東区 食品衛生営業施設一覧,508,浅草寺
飲食店,食べる,飲食店営業（一般・日本料理）,浅草　川井,35.713364,139.792084,point,西浅草二丁目２６番１号,台東区,西浅草,1607,台東区 食品衛生営業施設一覧,439,仲見世通り
飲食店,食べる,飲食店営業（一般・日本料理）,越後家,35.713932,139.791977,point,西浅草三丁目１番２号,台東区,西浅草,1589,台東区 食品衛生営業施設一覧,440,浅草寺
飲食店,食べる,飲食店営業（一般・日本料理）,浅草ビューホテル　３階厨房,35.715073,139.792282,point,西浅草三丁目１７番１号,台東区,西浅草,1606,台東区 食品衛生営業施設一覧,405,浅草寺
飲食店,食べる,飲食店営業（一般・日本料理）,浅草ビューホテル　和食　歌留多,35.715073,139.792282,point,西浅草三丁目１７番１号,台東区,西浅草,1606,台東区 食品衛生営業施設一覧,405,浅草寺
飲食店,食べる,飲食店営業（一般・日本料理）,あつみや,35.724926,139.797134,point,日本堤一丁目８番４号,台東区,日本堤,2291,台東区 食品衛生営業施設一覧,1135,浅草寺
飲食店,食べる,飲食店営業（一般・日本料理）,桜なべ　中江,35.725098,139.797012,point,日本堤一丁目９番２号,台東区,日本堤,2290,台東区 食品衛生営業施設一覧,1154,浅草寺
飲食店,食べる,飲食店営業（一般・日本料理）,きせん,35.720856,139.780182,point,根岸一丁目１番１５号,台東区,根岸,778,台東区 食品衛生営業施設一覧,864,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,卯月,35.720394,139.781036,point,根岸一丁目１番２６号,台東区,根岸,795,台東区 食品衛生営業施設一覧,887,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,蒲焼割烹根ぎし宮川,35.71928,139.780487,point,根岸一丁目１番３５号,台東区,根岸,678,台東区 食品衛生営業施設一覧,773,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,宝ろく,35.722263,139.777985,point,根岸一丁目７番３号,台東区,根岸,805,台東区 食品衛生営業施設一覧,870,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,大漁丼家　根岸店,35.723328,139.777039,point,根岸一丁目１０番１２号,台東区,根岸,889,台東区 食品衛生営業施設一覧,943,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,笹乃雪,35.724457,139.776535,point,根岸二丁目５番１２号,台東区,根岸,1002,台東区 食品衛生営業施設一覧,1048,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,ちゃんこ玉勝,35.721962,139.782379,point,根岸三丁目２番１２号,台東区,根岸,1003,台東区 食品衛生営業施設一覧,1092,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,もりもり居酒屋,35.722488,139.779739,point,根岸三丁目６番５号,台東区,根岸,900,台東区 食品衛生営業施設一覧,976,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,魚がし食堂こむ,35.723038,139.779099,point,根岸三丁目８番１２号,台東区,根岸,925,台東区 食品衛生営業施設一覧,995,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,酒の和　幸多,35.724583,139.779007,point,根岸三丁目２５番６号,台東区,根岸,1079,台東区 食品衛生営業施設一覧,1142,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,季節料理　さつき,35.724617,139.782867,point,根岸四丁目６番１号,台東区,根岸,1255,台東区 食品衛生営業施設一覧,1336,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,ご飯ととろろ　とろ麦,35.71122,139.797836,point,花川戸一丁目４番１号,台東区,花川戸,2162,台東区 食品衛生営業施設一覧,113,雷門
飲食店,食べる,飲食店営業（一般・日本料理）,悦納,35.712646,139.79863,point,花川戸一丁目９番１号,台東区,花川戸,2203,台東区 食品衛生営業施設一覧,201,仲見世通り
飲食店,食べる,飲食店営業（一般・日本料理）,かたじけない,35.714962,139.801453,point,花川戸二丁目１６番１１号,台東区,花川戸,2434,台東区 食品衛生営業施設一覧,425,浅草寺
飲食店,食べる,飲食店営業（一般・日本料理）,和食　恵,35.715294,139.799377,point,花川戸二丁目２０番１号,台東区,花川戸,2246,台東区 食品衛生営業施設一覧,246,浅草寺
飲食店,食べる,飲食店営業（一般・日本料理）,おとなの居酒屋　山海亭,35.70858,139.777252,point,東上野一丁目１７番６号,台東区,東上野,819,台東区 食品衛生営業施設一覧,259,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,古都,35.708195,139.779129,point,東上野一丁目２２番３号,台東区,東上野,923,台東区 食品衛生営業施設一覧,427,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,かんけり,35.709557,139.778809,point,東上野二丁目１０番７号,台東区,東上野,776,台東区 食品衛生営業施設一覧,422,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,伏見,35.710682,139.77774,point,東上野三丁目１６番３号,台東区,東上野,620,台東区 食品衛生営業施設一覧,401,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,鰻の成瀬　東上野店,35.710682,139.77774,point,東上野三丁目１６番３号,台東区,東上野,620,台東区 食品衛生営業施設一覧,401,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,たむら,35.71101,139.780594,point,東上野三丁目２８番４号,台東区,東上野,750,台東区 食品衛生営業施設一覧,635,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,讃岐手打ちうどん青ノ山，東スポ居酒屋,35.712959,139.779358,point,東上野四丁目８番１号,台東区,東上野,528,台東区 食品衛生営業施設一覧,602,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,鮒忠　東上野店,35.713192,139.781006,point,東上野五丁目７番５号,台東区,東上野,646,台東区 食品衛生営業施設一覧,729,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,稲荷町　髙はし,35.713993,139.782669,point,東上野五丁目１７番８号,台東区,東上野,759,台東区 食品衛生営業施設一覧,851,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,ひょうたん,35.711819,139.784897,point,東上野六丁目５番１号,台東区,東上野,1029,台東区 食品衛生営業施設一覧,1025,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,杜都旬菜　合羽橋　ほていや,35.711174,139.78685,point,松が谷一丁目３番１５号,台東区,松が谷,1219,台東区 食品衛生営業施設一覧,884,仲見世通り
飲食店,食べる,飲食店営業（一般・日本料理）,嬉嬉豚とんかつ『君に、揚げる。』（極）,35.711128,139.785065,point,松が谷一丁目４番６号,台東区,松が谷,1076,台東区 食品衛生営業施設一覧,1013,アメヤ横丁
飲食店,食べる,飲食店営業（一般・日本料理）,台湾料理　阿里山,35.712624,139.787094,point,松が谷二丁目２番５号,台東区,松が谷,1184,台東区 食品衛生営業施設一覧,862,仲見世通り
飲食店,食べる,飲食店営業（一般・日本料理）,食・松浦,35.715672,139.787109,point,松が谷三丁目５番８号,台東区,松が谷,1138,台東区 食品衛生営業施設一覧,877,浅草寺
飲食店,食べる,飲食店営業（一般・日本料理）,ＳＡＴＳＵＫＩ　ＢＡＲ　＆　ＤＩＮＩＮＧ,35.718174,139.787811,point,松が谷四丁目２１番７号,台東区,松が谷,1235,台東区 食品衛生営業施設一覧,894,浅草寺
飲食店,食べる,飲食店営業（一般・日本料理）,四季料理　かわ乃,35.71904,139.786118,point,松が谷四丁目２８番７号,台東区,松が谷,1116,台東区 食品衛生営業施設一覧,1073,浅草寺
飲食店,食べる,飲食店営業（一般・日本料理）,米よし台東,35.703445,139.787125,point,三筋一丁目３番１７号,台東区,三筋,1768,台東区 食品衛生営業施設一覧,1190,雷門
飲食店,食べる,飲食店営業（一般・日本料理）,小料理　鈴川,35.728172,139.790924,point,三ノ輪一丁目２０番３号,台東区,三ノ輪,2038,台東区 食品衛生営業施設一覧,1586,浅草寺
飲食店,食べる,飲食店営業（一般・日本料理）,松屋　三ノ輪店,35.730339,139.792038,point,三ノ輪二丁目１４番１０号,台東区,三ノ輪,2279,台東区 食品衛生営業施設一覧,1788,浅草寺
飲食店,食べる,飲食店営業（一般・日本料理）,甚三紅,35.71973,139.768143,point,谷中一丁目１番２１号,台東区,谷中,735,台東区 食品衛生営業施設一覧,678,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,瞬彩　真,35.718929,139.766464,point,谷中一丁目３番４号,台東区,谷中,814,台東区 食品衛生営業施設一覧,740,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,里,35.72477,139.764236,point,谷中三丁目２番６号,台東区,谷中,1378,台東区 食品衛生営業施設一覧,1332,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,やなか風紡,35.725605,139.765228,point,谷中三丁目４番９号,台東区,谷中,1392,台東区 食品衛生営業施設一覧,1355,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,みさき,35.7272,139.764832,point,谷中三丁目８番８号,台東区,谷中,1557,台東区 食品衛生営業施設一覧,1525,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,谷中鳥よし,35.728733,139.764465,point,谷中三丁目１４番６号,台東区,谷中,1718,台東区 食品衛生営業施設一覧,1690,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,悠々庵,35.7211,139.770691,point,谷中六丁目１番１号,台東区,谷中,702,台東区 食品衛生営業施設一覧,681,上野公園
飲食店,食べる,飲食店営業（一般・日本料理）,ＴＤＫ柳橋倶楽部,35.695732,139.787537,point,柳橋一丁目２番１３号,台東区,柳橋,2503,台東区 食品衛生営業施設一覧,1833,アメヤ横丁
